id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
35709159,Sumptuous studio in the heart of the city centre,27472241,Gonzague,,Dublin City,53.34112,-6.26589,Entire home/apt,300,2,15,2020-03-19,0.55,8,0,0,
35713748,Chic Artisan Dwelling in Trendy Stoneybatter,28014381,David,,Dublin City,53.35293,-6.28446,Entire home/apt,100,3,7,2019-09-09,0.24,1,0,0,
35715056,"City 15 minutes on dart,airport 15 minutes drive.",264096300,Sean,,Dublin City,53.38048,-6.19217,Private room,100,1,4,2019-10-08,0.14,2,57,0,
35715690,Modern apartment in town,78136679,Roberta,,Dublin City,53.34827,-6.24274,Entire home/apt,60,15,5,2021-08-20,0.17,1,1,1,
35725592,Quiet 1 bed apartment near Sandycove beach,35680310,Brenda,,Dn Laoghaire-Rathdown,53.2858,-6.11917,Entire home/apt,100,7,9,2021-07-29,0.31,1,0,2,
35734625,"2 Bedroom, 2 Bathroom Apartment",49352581,Tom,,Dublin City,53.38247,-6.24113,Entire home/apt,97,3,0,,,11,0,0,
35740255,Modern new build 3 bedroom house-Sea view & garden,127324857,Christoffer,,Fingal,53.39737,-6.12986,Entire home/apt,220,4,0,,,1,0,0,
35749567,Happy guest/ RENT FOR MONTH OR MORE AVAILABLE,178211580,Lilianna,,South Dublin,53.27521,-6.34034,Private room,50,2,8,2021-12-06,0.27,2,176,4,
35761108,Double room in Victorian home close to city centre,27108256,Debbie,,Dublin City,53.36041,-6.2646,Private room,77,1,13,2021-11-08,3.55,1,0,13,
35762958,Quiet suburban house share in Knocklyon,126131725,Paul,,South Dublin,53.28273,-6.30813,Private room,34,2,7,2019-08-21,0.24,1,0,0,
35766393,Spacious modern duplex 15 min to centre,269060529,Siofra,,South Dublin,53.29937,-6.28601,Entire home/apt,272,2,2,2019-08-05,0.07,1,0,0,
35766535,Cosy bedroom in an artistic house near city centre,127651690,Ambre,,Dublin City,53.33286,-6.26564,Private room,80,2,20,2020-02-09,0.68,1,0,0,
35767091,Georgian city centre apartment,118691580,Suzanne,,Dublin City,53.3554,-6.26042,Entire home/apt,115,3,4,2019-09-16,0.14,1,0,0,
35786435,Bright and charming private bedroom,218165265,Eliaxnis,,Dublin City,53.37533,-6.22885,Private room,26,1,26,2020-03-01,0.87,1,0,0,
35786970,Beautiful 2 Bedroom Apartment just a bus to city,94680333,Breege,,Dn Laoghaire-Rathdown,53.28795,-6.14131,Entire home/apt,350,1,0,,,1,177,0,
35791269,Colourful and cosy 2 bed IFSC,202712269,Marie,,Dublin City,53.3522,-6.24718,Entire home/apt,132,15,16,2020-03-22,0.59,1,1,0,
35799006,Bright and spacious penthouse apartment,268529189,Maria,,Dublin City,53.33849,-6.27477,Entire home/apt,150,2,6,2019-08-25,0.20,2,0,0,
35803194,Modern Dublin City Centre Apartment,269327390,Tomas,,Dublin City,53.34953,-6.23498,Entire home/apt,99,3,2,2019-08-11,0.07,1,0,0,
35819988,1 Bedroom Apartment - Griffith College 2 Pax,184560099,Griffith Halls Of Residence,,Dublin City,53.33121,-6.27788,Entire home/apt,132,1,3,2019-08-23,0.11,8,0,0,
35828896,"Self-contained suite, close to airport & city",44815289,Gráinne,,Dublin City,53.31777,-6.3256,Entire home/apt,52,1,10,2020-09-26,0.34,1,0,0,
35837656,"Cosy double room, great location",50922463,Cata,,Dublin City,53.36038,-6.27045,Private room,100,1,1,2019-07-07,0.03,1,0,0,
35856409,Retro Design House in The Heart of Dublin,5580678,Lex,,Dublin City,53.3355,-6.26604,Private room,200,3,0,,,5,0,0,
35863360,Room to rent in Sandycove Dream,50820794,Gillian,,Dn Laoghaire-Rathdown,53.28941,-6.12545,Private room,25,180,0,,,2,100,0,
35863602,Double Room for 3: Retro Modern House in The City,5580678,Lex,,Dublin City,53.33447,-6.26591,Private room,106,4,0,,,5,0,0,
35865074,"Modern, bright, Cosy well furnished",31040725,Stephen,,Dublin City,53.31309,-6.2083,Private room,60,4,1,2019-08-02,0.03,1,0,0,
35868246,Quiet Room close to the airport  &  Dublin City,245825036,Igor,,Fingal,53.40926,-6.17315,Private room,454,51,0,,,2,90,0,
35868978,Private Double with Bathroom near UCD/RTE/RDS,267820603,Teresa,,Dn Laoghaire-Rathdown,53.30748,-6.2095,Private room,65,2,1,2019-07-18,0.03,3,342,0,
35868984,Private Ensuite single near UCD/RDS/RTE,267820603,Teresa,,Dn Laoghaire-Rathdown,53.30752,-6.21066,Private room,68,2,17,2021-11-26,0.61,3,331,8,
35870816,"Waterloo House, Double",294956,Waterloo House,,Dublin City,53.33251859790498,-6.244630375310315,Private room,129,1,2,2021-12-06,2,5,236,2,
35877219,"Cosy, Great location, close to Dublin airport",262820019,Patrick,,Fingal,53.40859,-6.23128,Entire home/apt,80,1,17,2019-12-01,0.57,1,51,0,
35878039,"Private spacious, bright and cozy double room",269855344,Fábio,,Dublin City,53.37766,-6.28776,Private room,30,1,9,2019-08-28,0.31,1,0,0,
35878124,Unique Edwardian family home,1273130,Hila,,South Dublin,53.30426,-6.30106,Entire home/apt,120,2,7,2019-12-30,0.23,1,0,0,
35900329,Private ensuite garden view single near UCD/RTE,267820603,Teresa,,Dn Laoghaire-Rathdown,53.30922,-6.20911,Private room,68,2,17,2021-12-03,0.60,3,16,8,
35901529,"4 BR Home for 6, right beside famous Croke Park",50060506,Rachael,,Dublin City,53.35996,-6.24837,Entire home/apt,115,2,6,2019-08-31,0.20,1,1,0,
35903197,Contemporary & stylish 2 BR Apt near IFSC,22683363,Conor,,Dublin City,53.34994,-6.23488,Entire home/apt,500,2,26,2019-12-26,0.87,1,0,0,
35908358,Two Stylish Dublin Townhouses 6 Bedrooms Sleeps 12,17981524,Christina,,Dublin City,53.32631,-6.3156,Entire home/apt,240,7,0,,,5,0,0,
35909945,Double Room,268576491,Bonnington Dublin Hotel,,Dublin City,53.37653,-6.2454,Hotel room,129,1,14,2021-11-22,0.49,4,342,8,
35910130,Large Triple Room,268576491,Bonnington Dublin Hotel,,Dublin City,53.37628,-6.24523,Hotel room,172,1,4,2021-11-13,0.14,4,322,1,
35910211,Spacious Executive Double Room,268576491,Bonnington Dublin Hotel,,Dublin City,53.37654,-6.24733,Hotel room,165,1,0,,,4,341,0,
35910281,Executive Triple Room,268576491,Bonnington Dublin Hotel,,Dublin City,53.37863,-6.24553,Hotel room,206,1,1,2021-08-19,0.27,4,318,1,
35943161,"Large private double room, 5G WI-FI and En-suite.",260842534,Tom,,South Dublin,53.29962,-6.3534,Entire home/apt,73,3,48,2021-11-13,1.63,1,315,14,
35954646,Comfortable home in quiet area.,79906558,Mary,,Dn Laoghaire-Rathdown,53.29532,-6.2377,Entire home/apt,66,2,4,2019-08-02,0.13,1,0,0,
35967281,Cosy Dublin Central Studio Apartment- Own entrance,8887393,Mary,,Dublin City,53.36425,-6.27938,Entire home/apt,80,1,73,2020-03-08,2.51,1,0,0,
35986074,Stylish own-door guest suite in best urban village,29592363,Clodagh,,Dublin City,53.33149,-6.21296,Entire home/apt,76,2,112,2021-12-05,3.81,1,90,37,
35992124,Airy room & private bathroom close to Airport & M1,270734425,Teresa,,Fingal,53.4715,-6.23424,Private room,73,1,44,2021-11-21,1.47,1,171,16,
35993433,Bright Spacious Flat in Ranelagh,270776902,Karen,,Dublin City,53.32522,-6.25202,Entire home/apt,120,1,16,2020-08-31,0.54,1,0,0,
35993494,Single bedroom.,229475728,Daniel,,Dublin City,53.37599,-6.19945,Private room,40,3,8,2019-07-28,0.27,3,0,0,
35997173,Home away from home Bray*2,234941093,Elaine,,Dn Laoghaire-Rathdown,53.21076,-6.11743,Private room,35,1,1,2019-07-04,0.03,1,0,0,
36020745,"All Airbnb House, Single Room with Workspace",78323559,Adrienne,,Dublin City,53.37957,-6.22692,Private room,40,1,39,2020-03-15,1.32,10,0,0,
36026373,Perfect room in the appartment,8576552,Anna,,Dublin City,53.33731,-6.23693,Private room,80,17,0,,,1,0,0,
36026721,Studio apartment next to Croke Park,30521507,Kieran,,Dublin City,53.35915,-6.25305,Entire home/apt,80,5,52,2020-08-24,1.76,1,0,0,
36028449,Beautiful Double Bedroom with private Ensuite,197112795,Brendan,,Dublin City,53.34057,-6.27719,Private room,50,2,4,2019-08-30,0.14,1,0,0,
36033630,Peace and tranquility in an urban setting,43370514,Tara,,Fingal,53.38065,-6.33376,Entire home/apt,65,5,0,,,2,0,0,
36033653,4 Wilson's Terrace,271082740,Ted And Nikki,,Dublin City,53.34095,-6.27944,Private room,53,20,6,2019-09-01,0.21,4,0,0,
36034711,4 Wilson's Terrace (1 of 2) - Back Room,271082740,Ted And Nikki,,Dublin City,53.34087,-6.28084,Private room,28,21,5,2021-01-18,0.18,4,0,1,
36042010,Minimal Japanese-style duplex apartment,271161696,Dunn,,Dublin City,53.34314,-6.29764,Entire home/apt,15,7,1,2019-06-27,0.03,1,0,0,
36058680,Best Location City Centre in a Cozy Room,135661579,Leo,,Dublin City,53.3503,-6.26603,Private room,83,2,32,2021-11-22,1.08,1,16,3,
36084820,Double room with balcony in city centre app!,13380047,Jennifer,,Dublin City,53.34242,-6.278,Private room,60,2,3,2019-07-14,0.10,1,0,0,
36100357,Serene Seaside Retreat,271552223,Julie,,Fingal,53.49928,-6.11622,Entire home/apt,80,1,135,2021-11-23,4.56,3,45,54,
36101463,Double Room ensuite by the Sea.,271552223,Julie,,Fingal,53.49954,-6.1141,Private room,50,1,43,2020-03-17,1.44,3,36,0,
36102141,Twin Room ensuite by the Sea,271552223,Julie,,Fingal,53.49964,-6.11467,Private room,50,1,48,2020-03-14,1.61,3,36,0,
36111607,"Killiney, Dublin",20349590,Art,,Dn Laoghaire-Rathdown,53.2437,-6.11884,Entire home/apt,120,1,3,2019-08-05,0.10,1,0,0,
36126707,2 Bed 2 Bath with Balcony - 5min from Templebar,14708599,Aidan,,Dublin City,53.34407,-6.2771,Entire home/apt,185,2,15,2019-09-07,0.52,2,0,0,
36132141,Double bedroom in city center townhouse,271773310,Briona,,Dublin City,53.34486,-6.24791,Private room,67,2,6,2021-12-05,0.21,1,12,2,
36145170,Wonderful One-Bedroom Apartment in Dublin City,271863329,Aaron,,Dublin City,53.3433,-6.2425,Entire home/apt,99,1,28,2019-11-11,0.95,1,0,0,
36192569,Nice and homely.,272197345,Lisa,,Fingal,53.39393,-6.32104,Private room,250,2,0,,,1,365,0,
36218733,Entire apartment in Dublin 4 with 2 double beds,14734651,Ronan,,Dublin City,53.34119,-6.23172,Entire home/apt,120,10,2,2019-07-08,0.07,1,22,0,
36222384,Charming Townhouse with lovely garden,249869541,Margaret,,Dublin City,53.38202,-6.24732,Entire home/apt,100,7,0,,,1,0,0,
36225022,2BR Airport Apartment,260781923,Patrick,,Fingal,53.40762,-6.25145,Entire home/apt,141,5,2,2019-10-08,0.07,10,192,0,
36235875,Homely House accessible to popular attractions,96710297,Marie,,Dublin City,53.33877,-6.31019,Entire home/apt,80,5,13,2021-08-14,0.45,1,0,1,
36236698,"Bright, Calm Apt in front of St. Patrick Cathedral",272550453,David,,Dublin City,53.34272,-6.27204,Entire home/apt,85,14,39,2021-10-01,1.32,1,77,1,
36249639,Lovely place in Dublin for 3 weeks only,175430895,Lena,,Dublin City,53.37715,-6.32719,Private room,34,20,0,,,1,0,0,
36252246,"The Usher, The Perfect Place",272665863,Matilda And Susan,,Dublin City,53.34528,-6.27652,Entire home/apt,98,20,5,2020-08-08,0.17,1,0,0,
36253416,Bright and Cozy Room in Portobello,271235574,Leticia&Sara,,Dublin City,53.3358,-6.27497,Private room,40,2,26,2020-03-03,0.90,2,0,0,
36266110,Room in beautiful Killiney,102516121,Billy,,Dn Laoghaire-Rathdown,53.266,-6.11467,Private room,70,1,6,2021-10-31,0.28,3,362,5,
36273513,Rathmines chill,272811933,Toni,,Dublin City,53.32492,-6.2643,Private room,55,2,40,2020-03-19,1.35,2,0,0,
36275450,1 Bed Room Apartment Financial District with view,271514781,Oumaima,,Dublin City,53.3514,-6.2474,Entire home/apt,133,5,1,2019-08-11,0.04,1,0,0,
36283070,Georgian Small Double room close to city centre,271540467,Pembroke Townhouse,,Dublin City,53.33165,-6.23883,Private room,181,1,17,2021-11-21,0.77,5,284,15,
36283400,Georgian style Double room close to city centre,271540467,Pembroke Townhouse,,Dublin City,53.33247,-6.23783,Private room,149,1,23,2021-09-04,0.82,5,327,2,
36283456,Georgian style Triple room close to city centre,271540467,Pembroke Townhouse,,Dublin City,53.33176,-6.23843,Private room,234,1,2,2021-10-21,0.60,5,301,2,
36283513,Georgian style Mezzanine room close to city centre,271540467,Pembroke Townhouse,,Dublin City,53.33324,-6.2369,Private room,174,1,0,,,5,323,0,
36296920,"All Airbnb House, Bright Double Room",78323559,Adrienne,,Dublin City,53.37957,-6.22692,Private room,42,1,29,2020-02-08,1.05,10,0,0,
36309900,Seaside cliff walk Cottage,223322046,Christina,,Fingal,53.37215,-6.05291,Entire home/apt,250,3,1,2021-07-29,0.23,1,0,1,
36314549,Modern Double Bedroom in Dublin City Centre,35684756,Jhon,,Dublin City,53.32871,-6.25593,Private room,110,1,16,2021-11-28,0.54,2,89,4,
36327396,2 bedrooms terraced house/ Petite maison de ville,107522669,Manue,,Dublin City,53.34187,-6.34431,Entire home/apt,70,2,0,,,1,0,0,
36330155,Temple bar apartment,33985727,Andrew,,Dublin City,53.34531,-6.26284,Entire home/apt,130,7,1,2019-07-15,0.03,2,0,0,
36337560,(I) Luxurious 1 Bed Rathmines Great Location,151128160,Kevin,,Dublin City,53.3282,-6.26306,Entire home/apt,150,14,8,2021-10-30,0.55,13,160,7,
36341674,Family home in south Dublin - 3 bedrooms available,16084702,Kevin,,Dn Laoghaire-Rathdown,53.28727,-6.18046,Entire home/apt,200,10,0,,,1,0,0,
36342163,Spacious family home with secluded  garden/park,41098458,John,,Dn Laoghaire-Rathdown,53.28146,-6.21271,Entire home/apt,255,5,1,2019-08-18,0.04,1,237,0,
36343440,City Centre Private Studio,140116842,Micheál,,Dublin City,53.35915,-6.26041,Entire home/apt,41,1,43,2020-01-19,1.47,1,0,0,
36345382,Room in Rathfarnham,88509896,Laura,,South Dublin,53.29299,-6.28879,Private room,50,2,3,2019-09-07,0.11,1,0,0,
36351345,Spacious & Bright at Dublin's Grand Canal Area,184669119,Tal,,Dublin City,53.34077,-6.23545,Private room,80,4,5,2020-01-03,0.19,2,0,0,
36352557,"Bright, Cozy and Trendy Double Room in City Center",8617272,Adrian,,Dublin City,53.34317,-6.29865,Private room,90,2,9,2019-11-17,0.30,1,0,0,
36374914,Cosy Single Room(2) close to city centre & airport,87933045,Mary,,Dublin City,53.38465,-6.15946,Private room,35,1,25,2020-03-21,0.86,1,0,0,
36378585,Maria’s,273540378,Maria,,Dublin City,53.37767,-6.26608,Private room,60,1,15,2019-12-28,0.51,1,0,0,
36379001,AGPAS-HOST,91633091,Ioana,,Dublin City,53.3254,-6.27003,Private room,30,1,10,2020-03-23,0.43,1,0,0,
36384147,Cosy Double Bedroom,188666703,Emre,,Dublin City,53.37797,-6.22064,Private room,50,1,1,2020-01-02,0.04,4,0,0,
36397480,Lovely house,273683829,Santosh,,Dublin City,53.35859,-6.2593,Shared room,23,1,3,2019-10-29,0.10,1,0,0,
36407178,NEWLY REFURBISHED 2BR-2BA APT IN DUNDRUM-BALCONY,123745971,Especial,,Dn Laoghaire-Rathdown,53.28504,-6.23545,Entire home/apt,184,14,0,,,38,0,0,
36410701,🔳Silver Room🔳,45025594,Marvin,,South Dublin,53.34776,-6.46908,Private room,52,1,114,2021-11-22,3.85,2,65,31,
36414030,DUBLIN MOUNTAINS VIEWS-SANDYFORD 2BR-2BA APT,123745971,Especial,,Dn Laoghaire-Rathdown,53.27876,-6.21743,Entire home/apt,184,14,0,,,38,0,0,
36414306,Cosy double bedroom in the heart of Dublin,17710003,Morgan,,Dublin City,53.33675,-6.26288,Private room,59,4,5,2020-01-03,0.18,1,0,0,
36421220,Quiet family home,206896408,Josh,,Dn Laoghaire-Rathdown,53.28411,-6.15693,Private room,32,1,35,2020-03-14,1.19,1,98,0,
36437142,LUXURY 2BR-1.5BA APT IN DUBLIN-4 WITH BALCONY!!,123745971,Especial,,Dublin City,53.34218,-6.22681,Entire home/apt,184,14,0,,,38,0,0,
36441946,Double Bedroom,188666703,Emre,,Dublin City,53.37894,-6.22574,Private room,40,7,1,2019-08-24,0.04,4,0,0,
36465309,20min to Centre & Airport 30min,103100241,Ed,,Dublin City,53.33029,-6.33307,Private room,61,1,122,2021-12-07,4.21,2,51,41,
36466515,Full 2-bedroom house close to DUB airport & centre,274177971,Michael,,Dublin City,53.39759,-6.17189,Entire home/apt,67,3,6,2019-08-18,0.20,1,0,0,
36469306,Double bed in victorian house,102741793,John,,Dublin City,53.35036,-6.29611,Private room,80,2,19,2021-11-07,0.67,1,73,4,
36470379,Bedroom double bed; twin bedroom; friendly hosts,119016749,Florence,,Dublin City,53.37859,-6.20286,Private room,60,2,3,2020-03-05,0.11,2,0,0,
36476892,Spacious & Super Central Apartment - River view!,19055888,James,,Dublin City,53.34712,-6.2576,Entire home/apt,184,2,11,2019-12-09,0.38,2,0,0,
36496667,Double room-Deluxe-Ensuite with Shower-The Quietest room,177312912,Hilary,,Dublin City,53.33151,-6.2399,Private room,150,1,68,2021-11-07,3.70,4,320,51,
36509878,Newly Refurbished Townhouse,274490480,Jenny,,Dn Laoghaire-Rathdown,53.29322,-6.16204,Entire home/apt,120,5,2,2019-09-19,0.07,1,0,0,
36522474,Modern Room in Dublin City Centre,35684756,Jhon,,Dublin City,53.32634,-6.25414,Private room,110,1,5,2019-11-11,0.17,2,87,0,
36534202,Clean double bedroom near Dublin City & Airport,1261072,Lorraine,,Dublin City,53.38475,-6.29996,Private room,60,2,27,2021-11-28,0.96,1,145,10,
36540294,Private room with 2 beds near the sea,91102445,Jade,,Dn Laoghaire-Rathdown,53.29193,-6.13841,Private room,75,2,0,,,1,0,0,
36549601,"City Center 2 Rooms, Double and Twin",12499066,Margaret,,Dublin City,53.3414,-6.27482,Private room,89,1,0,,,4,0,0,
36552373,City Center Twin Room,12499066,Margaret,,Dublin City,53.33995,-6.2732,Private room,89,1,30,2020-03-09,1.06,4,0,0,
36553165,City Center Double Room,12499066,Margaret,,Dublin City,53.33911,-6.27465,Private room,79,1,5,2019-10-27,0.17,4,0,0,
36557715,Designer Studio,264423137,Raymond,,Dublin City,53.32949,-6.26311,Entire home/apt,85,90,16,2020-03-14,0.55,1,0,0,
36558882,Private double room 2 mins  Rush Beach & Harbour,116351267,Marian,,Fingal,53.52241,-6.08301,Private room,60,1,3,2019-08-23,0.10,1,0,0,
36562508,"Fantastic City Centre Location, Standard Twin Room",271780288,Dublin Citi Hotel,,Dublin City,53.34433,-6.26361,Hotel room,144,1,34,2021-12-06,1.16,3,358,7,
36562570,"Amazing City Centre Location, Standard Double Room",271780288,Dublin Citi Hotel,,Dublin City,53.34433,-6.26361,Hotel room,138,1,80,2021-11-02,2.75,3,357,8,
36562979,Beautiful home in lucan beside St Catherine's park,31129739,Frank,,South Dublin,53.3536,-6.45788,Private room,40,14,0,,,1,0,0,
36563591,더블린 시티센터,274862731,Seulgi,,Dublin City,53.3519,-6.25756,Shared room,13,3,0,,,1,0,0,
36572462,Historic City centre townhouse. 1 Ormond House,274929205,Barry,,Dublin City,53.34695,-6.26927,Private room,192,2,29,2020-03-21,1.00,4,0,0,
36580602,Double Room with bus links to Dublin city centre,38424566,Osafamen,,Dublin City,53.33784,-6.36352,Private room,43,2,15,2021-12-05,0.53,1,1,8,
36586845,Clarendon Suites - Penthouse,270978397,Clarendon,,Dublin City,53.34048,-6.26129,Hotel room,167,2,68,2021-11-21,4.02,4,316,43,
36587590,Clarendon Suites - King Room 1,270978397,Clarendon,,Dublin City,53.34172,-6.26124,Hotel room,152,2,24,2021-10-17,0.89,4,338,14,
36589636,Clarendon Suites - King Room 3,270978397,Clarendon,,Dublin City,53.34014,-6.26269,Hotel room,130,2,58,2021-10-29,2.48,4,251,31,
36590112,Clarendon Suites - King Room 4,270978397,Clarendon,,Dublin City,53.3406,-6.26333,Hotel room,121,2,16,2021-11-23,0.71,4,233,10,
36601270,City Centre Apartment,126014137,Ger,,Dublin City,53.35465,-6.26482,Entire home/apt,165,3,3,2019-08-27,0.10,1,0,0,
36614857,Single room in family home near park in Cabinteely,19508252,Maria,,Dn Laoghaire-Rathdown,53.26327,-6.16498,Private room,60,1,2,2021-09-12,0.07,2,311,1,
36616037,TRENDY 2BR-2BA APT-JUST OFF GRAND CANAL DOCK!,123745971,Especial,,Dublin City,53.34158,-6.2355,Entire home/apt,184,14,0,,,38,170,0,
36617509,AIRY & SUNNY 2BR-2BA APT IN DUNDRUM-DUBLIN 14!!,123745971,Especial,,Dn Laoghaire-Rathdown,53.28626,-6.23391,Entire home/apt,184,14,0,,,38,0,0,
36619863,Single room with shared bathroom,19508252,Maria,,Dn Laoghaire-Rathdown,53.26307,-6.1644,Private room,60,1,1,2021-09-11,0.33,2,283,1,
36630917,"Elegant,split-level apt. in Victorian era property",32325183,John,,Dublin City,53.31636,-6.28198,Entire home/apt,65,1,63,2021-11-28,2.16,4,3,24,
36647879,Historic City centre townhouse.2 Ormond house,274929205,Barry,,Dublin City,53.34678,-6.2695,Private room,163,2,34,2020-03-17,1.18,4,0,0,
36649175,Historic City centre townhouse. 3 Ormond house,274929205,Barry,,Dublin City,53.34697,-6.26913,Private room,128,2,29,2020-03-01,1.00,4,0,0,
36650309,Historic City centre townhouse. 4 Ormond house,274929205,Barry,,Dublin City,53.34712,-6.26935,Private room,128,2,33,2020-03-09,1.16,4,0,0,
36655900,Cosy flat in historical area close to the Centre,64148005,Gábor,,Dublin City,53.32441,-6.27483,Entire home/apt,55,1,1,2019-11-20,0.04,1,0,0,
36661055,10 min from temple bar PRIVATE ENSUITE room,146503717,Marvin,,Dublin City,53.3484,-6.2787,Private room,160,1,37,2020-03-01,1.26,2,0,0,
36686468,Lovely En-Suite BR | Perfect tranquil location!,30902115,Karim,,Dublin City,53.32569,-6.24335,Private room,43,3,45,2021-08-28,1.64,2,14,14,
36718669,RDS Private double room classic,231308641,Lynda,,Dublin City,53.33208,-6.22079,Private room,69,30,7,2019-12-15,0.24,4,5,0,
36725320,Historic Blackrock family home,276038850,Stephen,,Dn Laoghaire-Rathdown,53.28693,-6.1682,Entire home/apt,1250,2,3,2019-10-12,0.11,1,0,0,
36731209,Shared room in Dublin,141902429,Blenda,,Dublin City,53.35746,-6.26483,Shared room,20,3,1,2019-08-05,0.04,1,0,0,
36746145,Spacious attic twin room; friendly hosts,119016749,Florence,,Dublin City,53.38042,-6.20128,Private room,60,1,0,,,2,0,0,
36752076,"Home in Donnybrook/Ballsbridge, 10 min walk to RDS",153342593,Jane,,Dublin City,53.31833,-6.21981,Entire home/apt,1000,7,0,,,1,356,0,
36757105,Double Room with kitchenette - Near Templebar,74154095,Paddy,,Dublin City,53.34898,-6.25915,Private room,69,1,40,2020-03-13,1.38,4,0,0,
36759899,Central 2 Bed Guinness Cottage,276260589,Jane,,Dublin City,53.3353,-6.29726,Entire home/apt,200,2,13,2019-09-29,0.45,1,0,0,
36801179,Dublin 6 Twin Room,144079882,Jocelyn,,Dublin City,53.32029,-6.2449,Shared room,45,1,1,2019-07-27,0.03,1,0,0,
36803825,Period townhouse with a contemporary Irish design,33718648,Aisling,,Dublin City,53.34133,-6.2444,Entire home/apt,518,5,16,2020-03-01,0.56,1,190,0,
36812709,Very cozy and full of light double room.Plus perks,52304384,Christian,,Dublin City,53.39258,-6.25409,Private room,40,1,14,2019-09-08,0.48,1,0,0,
36826615,Apt close to Croke Park,219302538,Brian,,Dublin City,53.34932,-6.26111,Entire home/apt,150,1,0,,,2,0,0,
36830115,Private Room in Central Park,267191503,Ahmed,,Dn Laoghaire-Rathdown,53.27209,-6.20261,Private room,55,3,5,2019-11-11,0.18,1,0,0,
36833204,"Fantastic centrally located Apt, Dublin City",153112404,Virginia,,Dublin City,53.34037,-6.23464,Entire home/apt,125,3,15,2019-09-29,0.52,1,0,0,
36833248,We like to meet new people.,276795357,Ray,,South Dublin,53.2848,-6.42458,Private room,36,1,5,2020-01-10,0.17,1,0,0,
36838805,Beautiful 3 Bed Family Home - Beside Airport,236583579,Celine,,Fingal,53.44298,-6.20201,Entire home/apt,270,5,2,2019-08-21,0.07,1,346,0,
36844514,Luxury Ensuite Double Bedroom,276923712,Mark,,Dublin City,53.34235,-6.30124,Private room,65,8,2,2019-08-11,0.07,1,0,0,
36862134,"Quiet modern 2 bed, Dublin 4, close to city",274956218,Eimer,,Dublin City,53.33048,-6.22704,Entire home/apt,500,2,3,2019-08-08,0.10,1,0,0,
36863389,lovely single room near city centre,4073082,Deirdre,,Dublin City,53.36009,-6.26501,Private room,50,2,1,2019-07-30,0.03,1,0,0,
